Date,Open,High,Low,Close,Volume,Return
2020-03-30 00:00:00+00:00,152.44000244140625,160.60000610351562,150.00999450683594,160.22999572753906,63420300,0.0703406746423485
2020-03-31 00:00:00+00:00,159.39999389648438,164.77999877929688,156.55999755859375,157.7100067138672,77927200,-0.015727323727555698
2020-04-01 00:00:00+00:00,153.0,157.75,150.82000732421875,152.11000061035156,57969900,-0.03550824846311562
2020-04-02 00:00:00+00:00,151.86000061035156,155.47999572753906,150.36000061035156,155.25999450683594,49630700,0.020708657444249656
2020-04-03 00:00:00+00:00,155.10000610351562,157.3800048828125,152.19000244140625,153.8300018310547,41243300,-0.00921030997278749
2020-04-06 00:00:00+00:00,160.32000732421875,166.5,157.5800018310547,165.27000427246094,67111700,0.07436782360550409
2020-04-07 00:00:00+00:00,169.58999633789062,170.0,163.25999450683594,163.49000549316406,62769000,-0.010770247070136185
2020-04-08 00:00:00+00:00,165.6699981689453,166.6699981689453,163.5,165.1300048828125,48318200,0.010031190498167808
2020-04-09 00:00:00+00:00,166.36000061035156,167.3699951171875,163.3300018310547,165.13999938964844,51385100,6.052508048459693e-05
2020-04-13 00:00:00+00:00,164.35000610351562,165.57000732421875,162.3000030517578,165.50999450683594,41905300,0.002240493633008267
2020-04-14 00:00:00+00:00,169.0,173.75,168.0,173.6999969482422,52874300,0.04948343129253141
2020-04-15 00:00:00+00:00,171.1999969482422,173.57000732421875,169.24000549316406,171.8800048828125,40940800,-0.010477789852650354
2020-04-16 00:00:00+00:00,174.3000030517578,177.27999877929688,172.89999389648438,177.0399932861328,50479600,0.030020876522771633
2020-04-17 00:00:00+00:00,179.5,180.0,175.8699951171875,178.60000610351562,52765600,0.008811640739623705
2020-04-20 00:00:00+00:00,176.6300048828125,178.75,174.99000549316406,175.05999755859375,36669600,-0.019820875833957752
2020-04-21 00:00:00+00:00,173.5,173.6699981689453,166.11000061035156,167.82000732421875,56203700,-0.04135719373554614
2020-04-22 00:00:00+00:00,171.38999938964844,174.0,170.82000732421875,173.52000427246094,34620200,0.033964942792727326
2020-04-23 00:00:00+00:00,174.11000061035156,175.05999755859375,170.91000366210938,171.4199981689453,32790800,-0.012102386190690706
2020-04-24 00:00:00+00:00,172.05999755859375,174.55999755859375,170.7100067138672,174.5500030517578,34277600,0.01825927497518509
2020-04-27 00:00:00+00:00,176.58999633789062,176.89999389648438,173.3000030517578,174.0500030517578,33194400,-0.0028645086866697644
2020-04-28 00:00:00+00:00,175.58999633789062,175.6699981689453,169.38999938964844,169.80999755859375,34392700,-0.024360846991213214
2020-04-29 00:00:00+00:00,173.22000122070312,177.67999267578125,171.8800048828125,177.42999267578125,51286600,0.04487365424146006
2020-04-30 00:00:00+00:00,180.0,180.39999389648438,176.22999572753906,179.2100067138672,53875900,0.010032204878340778
2020-05-01 00:00:00+00:00,175.8000030517578,178.63999938964844,174.00999450683594,174.57000732421875,39370500,-0.025891407933803734
2020-05-04 00:00:00+00:00,174.49000549316406,179.0,173.8000030517578,178.83999633789062,30372900,0.02446003800493335
2020-05-05 00:00:00+00:00,180.6199951171875,183.64999389648438,179.89999389648438,180.75999450683594,36839200,0.010735843258002475
2020-05-06 00:00:00+00:00,182.0800018310547,184.1999969482422,181.6300048828125,182.5399932861328,32139300,0.009847304898150888
2020-05-07 00:00:00+00:00,184.1699981689453,184.5500030517578,182.5800018310547,183.60000610351562,28316000,0.00580701685313012
2020-05-08 00:00:00+00:00,184.97999572753906,185.0,183.36000061035156,184.67999267578125,30877800,0.005882279609820573
2020-05-11 00:00:00+00:00,183.14999389648438,187.50999450683594,182.85000610351562,186.74000549316406,30892700,0.0111544991286594
2020-05-12 00:00:00+00:00,186.8000030517578,187.0399932861328,182.3000030517578,182.50999450683594,32038200,-0.022651873524138777
2020-05-13 00:00:00+00:00,182.5500030517578,184.0500030517578,176.5399932861328,179.75,44711500,-0.015122429400613258
2020-05-14 00:00:00+00:00,177.5399932861328,180.69000244140625,175.67999267578125,180.52999877929688,41873900,0.004339353431415116
2020-05-15 00:00:00+00:00,179.05999755859375,187.05999755859375,177.0,183.16000366210938,46610400,0.014568242954611454
2020-05-18 00:00:00+00:00,185.75,186.1999969482422,183.9600067138672,184.91000366210938,35264500,0.009554487688416824
2020-05-19 00:00:00+00:00,185.02999877929688,186.60000610351562,183.49000549316406,183.6300048828125,26799100,-0.006922279779064011
2020-05-20 00:00:00+00:00,184.80999755859375,185.85000610351562,183.94000244140625,185.66000366210938,31261300,0.01105483159243148
2020-05-21 00:00:00+00:00,185.39999389648438,186.6699981689453,183.2899932861328,183.42999267578125,29119500,-0.012011262212332063
2020-05-22 00:00:00+00:00,183.19000244140625,184.4600067138672,182.5399932861328,183.50999450683594,20826900,0.0004361436746938008
2020-05-26 00:00:00+00:00,186.33999633789062,186.5,181.10000610351562,181.57000732421875,36073600,-0.010571561444545297
2020-05-27 00:00:00+00:00,180.1999969482422,181.99000549316406,176.60000610351562,181.80999755859375,39517100,0.0013217504251485934
2020-05-28 00:00:00+00:00,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,33810200,-0.002255121652357084
2020-05-29 00:00:00+00:00,182.72999572753906,184.27000427246094,180.41000366210938,183.25,42130400,0.010198490439703889
2020-06-01 00:00:00+00:00,182.5399932861328,183.0,181.4600067138672,182.8300018310547,22622400,-0.002291940894653788
2020-06-02 00:00:00+00:00,184.25,185.0,181.35000610351562,184.91000366210938,30794600,0.011376698628361437
2020-06-03 00:00:00+00:00,184.82000732421875,185.94000244140625,183.5800018310547,185.36000061035156,27311000,0.0024335998016877802
2020-06-04 00:00:00+00:00,184.3000030517578,185.83999633789062,182.3000030517578,182.9199981689453,28761800,-0.013163586714349584
2020-06-05 00:00:00+00:00,182.6199951171875,187.72999572753906,182.00999450683594,187.1999969482422,39893600,0.023398200427182658
2020-06-08 00:00:00+00:00,185.94000244140625,188.5500030517578,184.44000244140625,188.36000061035156,33211600,0.00619660086014906
2020-06-09 00:00:00+00:00,188.0,190.6999969482422,187.25999450683594,189.8000030517578,29783900,0.007644948167021326
2020-06-10 00:00:00+00:00,191.1300048828125,198.52000427246094,191.00999450683594,196.83999633789062,43872300,0.03709163947807226
2020-06-11 00:00:00+00:00,193.1300048828125,195.75999450683594,186.07000732421875,186.27000427246094,52854700,-0.05369839596666881
2020-06-12 00:00:00+00:00,190.5399932861328,191.72000122070312,185.17999267578125,187.74000549316406,43373600,0.007891776383667892
2020-06-15 00:00:00+00:00,184.5800018310547,190.82000732421875,184.00999450683594,188.94000244140625,32770200,0.0063918020300999245
2020-06-16 00:00:00+00:00,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,42556700,0.024505159431488677
2020-06-17 00:00:00+00:00,195.02999877929688,196.32000732421875,193.69000244140625,194.24000549316406,25687800,0.0034612705666901
2020-06-18 00:00:00+00:00,194.0,196.49000549316406,194.0,196.32000732421875,23061600,0.010708411100863069
2020-06-19 00:00:00+00:00,198.58999633789062,199.2899932861328,194.3699951171875,195.14999389648438,44441100,-0.005959725876548694
2020-06-22 00:00:00+00:00,195.7899932861328,200.75999450683594,195.22999572753906,200.57000732421875,32818900,0.027773577234183167
2020-06-23 00:00:00+00:00,202.08999633789062,203.9499969482422,201.42999267578125,201.91000366210938,30917400,0.006680940763613474
2020-06-24 00:00:00+00:00,201.60000610351562,203.25,196.55999755859375,197.83999633789062,36740600,-0.020157531823087882
2020-06-25 00:00:00+00:00,197.8000030517578,200.61000061035156,195.47000122070312,200.33999633789062,27803900,0.012636474152224686
2020-06-26 00:00:00+00:00,199.72999572753906,199.88999938964844,194.8800048828125,196.3300018310547,54675800,-0.020015945792834833
2020-06-29 00:00:00+00:00,195.77999877929688,198.52999877929688,193.5500030517578,198.44000244140625,26701600,0.010747214336437771
2020-06-30 00:00:00+00:00,197.8800048828125,204.39999389648438,197.74000549316406,203.50999450683594,34310300,0.025549244119399406
2020-07-01 00:00:00+00:00,203.13999938964844,206.35000610351562,201.77000427246094,204.6999969482422,32061200,0.005847390661524843
2020-07-02 00:00:00+00:00,205.67999267578125,208.02000427246094,205.0,206.25999450683594,29315800,0.007620896833663293
2020-07-06 00:00:00+00:00,208.8300018310547,211.1300048828125,208.08999633789062,210.6999969482422,31897600,0.021526241441158778
2020-07-07 00:00:00+00:00,210.4499969482422,214.6699981689453,207.99000549316406,208.25,33600700,-0.011627892661261074
2020-07-08 00:00:00+00:00,210.07000732421875,213.25999450683594,208.69000244140625,212.8300018310547,33600000,0.02199280591142716
2020-07-09 00:00:00+00:00,216.3300018310547,216.3800048828125,211.47000122070312,214.32000732421875,33121700,0.00700091848115858
2020-07-10 00:00:00+00:00,213.6199951171875,214.0800018310547,211.0800018310547,213.6699981689453,26177600,-0.003032890691768819
2020-07-13 00:00:00+00:00,214.47999572753906,215.8000030517578,206.5,207.07000732421875,38135600,-0.030888711102566968
2020-07-14 00:00:00+00:00,206.1300048828125,208.85000610351562,202.02999877929688,208.35000610351562,37591800,0.006181478408375796
2020-07-15 00:00:00+00:00,209.55999755859375,211.3300018310547,205.02999877929688,208.0399932861328,32179400,-0.0014879424444498301
2020-07-16 00:00:00+00:00,205.39999389648438,205.6999969482422,202.30999755859375,203.9199981689453,29940700,-0.019803861037050563
2020-07-17 00:00:00+00:00,204.47000122070312,205.0399932861328,201.38999938964844,202.8800048828125,31635300,-0.005100006352840358
2020-07-20 00:00:00+00:00,205.0,212.3000030517578,203.00999450683594,211.60000610351562,36884800,0.04298107753763092
2020-07-21 00:00:00+00:00,213.66000366210938,213.94000244140625,208.02999877929688,208.75,37990400,-0.01346883752981265
2020-07-22 00:00:00+00:00,209.1999969482422,212.3000030517578,208.38999938964844,211.75,49605700,0.014371257485029876
2020-07-23 00:00:00+00:00,207.19000244140625,210.9199981689453,202.14999389648438,202.5399932861328,67457000,-0.04349471883762546
2020-07-24 00:00:00+00:00,200.4199981689453,202.86000061035156,197.50999450683594,201.3000030517578,39827000,-0.006122199444448695
2020-07-27 00:00:00+00:00,201.47000122070312,203.97000122070312,200.86000061035156,203.85000610351562,30160900,0.012667675176846194
2020-07-28 00:00:00+00:00,203.61000061035156,204.6999969482422,201.74000549316406,202.02000427246094,23251400,-0.008977197823214267
2020-07-29 00:00:00+00:00,202.5,204.64999389648438,202.00999450683594,204.05999755859375,19632600,0.010097976650775164
2020-07-30 00:00:00+00:00,201.0,204.4600067138672,199.57000732421875,203.89999389648438,25079600,-0.0007841010684292993
2020-07-31 00:00:00+00:00,204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,51044000,0.005443848178411814
2020-08-03 00:00:00+00:00,211.52000427246094,217.63999938964844,210.44000244140625,216.5399932861328,78983000,0.056241154520456416
2020-08-04 00:00:00+00:00,214.1699981689453,214.77000427246094,210.30999755859375,213.2899932861328,49280100,-0.015008774825745475
2020-08-05 00:00:00+00:00,214.89999389648438,215.0,211.57000732421875,212.94000244140625,28806400,-0.0016409154472476484
2020-08-06 00:00:00+00:00,212.33999633789062,216.3699951171875,211.5500030517578,216.35000610351562,32656800,0.01601391764352811
2020-08-07 00:00:00+00:00,214.85000610351562,215.6999969482422,210.92999267578125,212.47999572753906,27820400,-0.017887729451345202
2020-08-10 00:00:00+00:00,211.6699981689453,211.8800048828125,206.35000610351562,208.25,36716500,-0.019907736316801983
2020-08-11 00:00:00+00:00,207.16000366210938,207.64999389648438,203.13999938964844,203.3800048828125,36446500,-0.023385330694777884
2020-08-12 00:00:00+00:00,205.2899932861328,210.27999877929688,204.75,209.19000244140625,28013100,0.028567201392002417
2020-08-13 00:00:00+00:00,209.44000244140625,211.35000610351562,208.14999389648438,208.6999969482422,22588900,-0.0023423944139076003
2020-08-14 00:00:00+00:00,208.75999450683594,209.58999633789062,207.50999450683594,208.89999389648438,17958900,0.0009582987597829273
2020-08-17 00:00:00+00:00,209.60000610351562,211.19000244140625,208.9199981689453,210.27999877929688,20184800,0.0066060551609987694
2020-08-18 00:00:00+00:00,210.52999877929688,212.36000061035156,209.2100067138672,211.49000549316406,21336200,0.005754264413598165
2020-08-19 00:00:00+00:00,211.49000549316406,212.10000610351562,209.25,209.6999969482422,27627600,-0.008463797335234946
2020-08-20 00:00:00+00:00,209.5399932861328,215.0,208.91000366210938,214.5800018310547,26981500,0.0232713636329569
2020-08-21 00:00:00+00:00,213.86000061035156,216.25,212.85000610351562,213.02000427246094,36249300,-0.0072700044052659285
2020-08-24 00:00:00+00:00,214.7899932861328,215.52000427246094,212.42999267578125,213.69000244140625,25460100,0.0031452359191972423
2020-08-25 00:00:00+00:00,213.10000610351562,216.61000061035156,213.10000610351562,216.47000122070312,23043700,0.013009493881489087
2020-08-26 00:00:00+00:00,217.8800048828125,222.08999633789062,217.36000061035156,221.14999389648438,39600800,0.02161959000965563
2020-08-27 00:00:00+00:00,222.88999938964844,231.14999389648438,219.39999389648438,226.5800018310547,57602200,0.024553507051471968
2020-08-28 00:00:00+00:00,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210938,26292900,0.01028335162955818
2020-08-31 00:00:00+00:00,227.0,228.6999969482422,224.30999755859375,225.52999877929688,28774200,-0.014765649507400669
2020-09-01 00:00:00+00:00,225.50999450683594,227.4499969482422,224.42999267578125,227.27000427246094,25725500,0.007715184244144968
2020-09-02 00:00:00+00:00,227.97000122070312,232.86000061035156,227.35000610351562,231.64999389648438,34080800,0.01927218524963159
2020-09-03 00:00:00+00:00,229.27000427246094,229.30999755859375,214.9600067138672,217.3000030517578,58400300,-0.061946864765034415
2020-09-04 00:00:00+00:00,215.10000610351562,218.36000061035156,205.19000244140625,214.25,59664100,-0.01403590892279627
2020-09-08 00:00:00+00:00,206.5,210.02999877929688,202.1999969482422,202.66000366210938,52924300,-0.054095665521076475
2020-09-09 00:00:00+00:00,207.60000610351562,214.83999633789062,206.6999969482422,211.2899932861328,45679000,0.04258358565122711
2020-09-10 00:00:00+00:00,213.39999389648438,214.74000549316406,204.11000061035156,205.3699951171875,35461500,-0.028018355611040935
2020-09-11 00:00:00+00:00,207.1999969482422,208.6300048828125,201.24000549316406,204.02999877929688,33620100,-0.006524791204898239
2020-09-14 00:00:00+00:00,204.24000549316406,209.1999969482422,204.02999877929688,205.41000366210938,30375800,0.0067637351912415156
2020-09-15 00:00:00+00:00,208.4199981689453,209.77999877929688,206.92999267578125,208.77999877929688,21823900,0.016406187902761493
2020-09-16 00:00:00+00:00,210.6199951171875,210.64999389648438,204.63999938964844,205.0500030517578,26328100,-0.01786567558840768
2020-09-17 00:00:00+00:00,200.0500030517578,204.3300018310547,199.9600067138672,202.91000366210938,34011300,-0.010436475775658871
2020-09-18 00:00:00+00:00,202.8000030517578,203.64999389648438,196.25,200.38999938964844,55225300,-0.01241932002848567
2020-09-21 00:00:00+00:00,197.19000244140625,202.7100067138672,196.3800048828125,202.5399932861328,39839700,0.010729047871814279
2020-09-22 00:00:00+00:00,205.05999755859375,208.10000610351562,202.0800018310547,207.4199981689453,33517100,0.02409403102881713
2020-09-23 00:00:00+00:00,207.89999389648438,208.10000610351562,200.02999877929688,200.58999633789062,30803800,-0.03292836703957347
2020-09-24 00:00:00+00:00,199.85000610351562,205.57000732421875,199.1999969482422,203.19000244140625,31202500,0.012961793464196347
2020-09-25 00:00:00+00:00,203.5500030517578,209.0399932861328,202.5399932861328,207.82000732421875,29437300,0.022786578213402242
2020-09-28 00:00:00+00:00,210.8800048828125,212.57000732421875,208.05999755859375,209.44000244140625,32004900,0.007795183620892487
2020-09-29 00:00:00+00:00,209.35000610351562,210.07000732421875,206.80999755859375,207.25999450683594,24221900,-0.01040874670148173
2020-09-30 00:00:00+00:00,207.72999572753906,211.97999572753906,206.5399932861328,210.3300018310547,33829100,0.014812348767661021
2020-10-01 00:00:00+00:00,213.49000549316406,213.99000549316406,211.32000732421875,212.4600067138672,27158400,0.010126966501542656
2020-10-02 00:00:00+00:00,208.0,210.99000549316406,205.5399932861328,206.19000244140625,33154800,-0.029511456623952492
2020-10-05 00:00:00+00:00,207.22000122070312,210.41000366210938,206.97999572753906,210.3800048828125,21331600,0.020321074697096098
2020-10-06 00:00:00+00:00,208.82000732421875,210.17999267578125,204.82000732421875,205.91000366210938,28554300,-0.02124727215969524
2020-10-07 00:00:00+00:00,207.05999755859375,210.11000061035156,206.72000122070312,209.8300018310547,25681100,0.01903743431221483
2020-10-08 00:00:00+00:00,210.50999450683594,211.19000244140625,208.32000732421875,210.5800018310547,19925800,0.003574322039056499
2020-10-09 00:00:00+00:00,211.22999572753906,215.86000061035156,211.22999572753906,215.80999755859375,26458000,0.024836146272498416
2020-10-12 00:00:00+00:00,218.7899932861328,223.86000061035156,216.80999755859375,221.39999389648438,40461400,0.025902397484495188
2020-10-13 00:00:00+00:00,222.72000122070312,225.2100067138672,220.42999267578125,222.86000061035156,28950800,0.006594429783723488
2020-10-14 00:00:00+00:00,223.0,224.22000122070312,219.1300048828125,220.86000061035156,23421700,-0.008974243895371825
2020-10-15 00:00:00+00:00,217.10000610351562,220.36000061035156,216.00999450683594,219.66000366210938,22733100,-0.0054332923341753325
2020-10-16 00:00:00+00:00,220.14999389648438,222.2899932861328,219.32000732421875,219.66000366210938,26057900,0.0
2020-10-19 00:00:00+00:00,220.4199981689453,222.3000030517578,213.72000122070312,214.22000122070312,27625800,-0.02476555745566822
2020-10-20 00:00:00+00:00,215.8000030517578,217.3699951171875,213.08999633789062,214.64999389648438,22753500,0.002007248031607567
2020-10-21 00:00:00+00:00,213.1199951171875,216.9199981689453,213.1199951171875,214.8000030517578,22724900,0.0006988546915391858
2020-10-22 00:00:00+00:00,213.92999267578125,216.05999755859375,211.6999969482422,214.88999938964844,22351500,0.0004189773585288048
2020-10-23 00:00:00+00:00,215.02999877929688,216.27999877929688,213.16000366210938,216.22999572753906,18879600,0.006235731498425379
2020-10-26 00:00:00+00:00,213.85000610351562,216.33999633789062,208.10000610351562,210.0800018310547,37111600,-0.028441909161547096
2020-10-27 00:00:00+00:00,211.58999633789062,214.6699981689453,210.3300018310547,213.25,36700300,0.015089480870695171
2020-10-28 00:00:00+00:00,207.6699981689453,208.83999633789062,202.10000610351562,202.67999267578125,51195600,-0.04956627115694612
2020-10-29 00:00:00+00:00,204.07000732421875,207.36000061035156,203.3699951171875,204.72000122070312,31432600,0.010065169817650377
2020-10-30 00:00:00+00:00,203.5,204.2899932861328,199.6199951171875,202.47000122070312,36953700,-0.01099062127092476
2020-11-02 00:00:00+00:00,204.2899932861328,205.27999877929688,200.1199951171875,202.3300018310547,30842200,-0.0006914574445813226
