Date,Open,High,Low,Close,Volume,Return
2019-12-09 00:00:00+00:00,66.94300079345703,67.87750244140625,66.80349731445312,67.14949798583984,30842000,
2019-12-10 00:00:00+00:00,66.99700164794922,67.4000015258789,66.69999694824219,67.14450073242188,17606000,-7.441981798617103e-05
2019-12-11 00:00:00+00:00,67.41500091552734,67.49449920654297,67.05500030517578,67.2125015258789,20480000,0.0010127529837182792
2019-12-12 00:00:00+00:00,67.1604995727539,67.72899627685547,66.91000366210938,67.42449951171875,29114000,0.003154145151973209
2019-12-13 00:00:00+00:00,67.3949966430664,67.56749725341797,67.08300018310547,67.34349822998047,33170000,-0.0012013627438821617
2019-12-16 00:00:00+00:00,67.75,68.17649841308594,67.53050231933594,68.03500366210938,28128000,0.010268332508765576
2019-12-17 00:00:00+00:00,68.12049865722656,68.21649932861328,67.53849792480469,67.74449920654297,32948000,-0.004269926360394916
2019-12-18 00:00:00+00:00,67.8499984741211,67.97149658203125,67.52300262451172,67.59549713134766,23330000,-0.0021994712034261177
2019-12-19 00:00:00+00:00,67.59549713134766,67.87650299072266,67.4375,67.8219985961914,28922000,0.0033508365861061318
2019-12-20 00:00:00+00:00,68.15499877929688,68.19999694824219,67.5364990234375,67.56099700927734,50090000,-0.0038483322862254976
2019-12-23 00:00:00+00:00,67.9365005493164,68.09249877929688,67.4000015258789,67.53150177001953,19936000,-0.0004365719951373581
2019-12-24 00:00:00+00:00,67.510498046875,67.60050201416016,67.20850372314453,67.22149658203125,13468000,-0.004590527085329921
2019-12-26 00:00:00+00:00,67.32749938964844,68.16000366210938,67.27549743652344,68.12349700927734,23662000,0.01341833302008344
2019-12-27 00:00:00+00:00,68.19999694824219,68.35250091552734,67.6500015258789,67.73200225830078,23212000,-0.005746838729128179
2019-12-30 00:00:00+00:00,67.84049987792969,67.8499984741211,66.89199829101562,66.9854965209961,19994000,-0.011021462712084484
