Date,Open,High,Low,Close,Volume,Return
2019-12-09 00:00:00+00:00,87.53299713134766,88.34449768066406,87.28050231933594,87.47550201416016,48856000,
2019-12-10 00:00:00+00:00,87.37000274658203,87.53350067138672,86.75,86.96050262451172,50286000,-0.005887355634324631
2019-12-11 00:00:00+00:00,87.08350372314453,87.5,86.7854995727539,87.43599700927734,41952000,0.005467935101741261
2019-12-12 00:00:00+00:00,87.5,88.19999694824219,87.27200317382812,88.0165023803711,61918000,0.00663920342821922
2019-12-13 00:00:00+00:00,88.25,88.44950103759766,87.75,88.0469970703125,54914000,0.00034646559584494696
2019-12-16 00:00:00+00:00,88.3499984741211,88.4749984741211,87.85250091552734,88.46050262451172,62904000,0.0046964185941400505
2019-12-17 00:00:00+00:00,88.90049743652344,89.5999984741211,88.86949920654297,89.53299713134766,72888000,0.012123992912275838
2019-12-18 00:00:00+00:00,89.7509994506836,89.91000366210938,89.11799621582031,89.20149993896484,67028000,-0.00370251419034362
2019-12-19 00:00:00+00:00,89.0250015258789,89.64949798583984,88.7030029296875,89.61399841308594,53056000,0.004624344595139496
2019-12-20 00:00:00+00:00,89.98100280761719,90.14849853515625,89.12249755859375,89.32499694824219,103016000,-0.0032249589345579865
2019-12-23 00:00:00+00:00,89.41300201416016,89.6500015258789,89.22550201416016,89.6500015258789,42728000,0.0036384504756830083
2019-12-24 00:00:00+00:00,89.69049835205078,89.77850341796875,89.37899780273438,89.46050262451172,17626000,-0.00211376350409187
2019-12-26 00:00:00+00:00,90.05049896240234,93.52300262451172,89.9749984741211,93.4384994506836,120108000,0.04446651549531899
2019-12-27 00:00:00+00:00,94.14600372314453,95.06999969482422,93.30049896240234,93.48999786376953,123732000,0.0005511476895359024
2019-12-30 00:00:00+00:00,93.69999694824219,94.19999694824219,92.03099822998047,92.34449768066406,73494000,-0.012252649580489328
2019-12-31 00:00:00+00:00,92.0999984741211,92.66300201416016,91.61150360107422,92.39199829101562,50130000,0.0005143848474418178
2020-01-02 00:00:00+00:00,93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000,0.02715061035487687
2020-01-03 00:00:00+00:00,93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,75288000,-0.012139034655920922
2020-01-06 00:00:00+00:00,93.0,95.18450164794922,93.0,95.14399719238281,81236000,0.01488557393050649
