Date,Open,High,Low,Close,Volume,Return
2019-12-09 00:00:00+00:00,307.3500061035156,311.489990234375,302.44000244140625,302.5,5748400,
2019-12-10 00:00:00+00:00,296.1199951171875,298.94000244140625,292.0199890136719,293.1199951171875,10476100,-0.0310082806043388
2019-12-11 00:00:00+00:00,294.489990234375,299.42999267578125,294.20001220703125,298.92999267578125,5589800,0.019821225625604066
2019-12-12 00:00:00+00:00,295.6700134277344,299.1700134277344,295.05999755859375,298.44000244140625,4766600,-0.0016391471126366852
2019-12-13 00:00:00+00:00,298.5,301.79998779296875,297.25,298.5,3879700,0.0002010372540641736
2019-12-16 00:00:00+00:00,300.8500061035156,305.7099914550781,298.6300048828125,304.2099914550781,4658900,0.01912894959825162
2019-12-17 00:00:00+00:00,307.3599853515625,316.79998779296875,306.6000061035156,315.4800109863281,10427100,0.03704684214132459
2019-12-18 00:00:00+00:00,316.260009765625,325.3599853515625,315.6000061035156,320.79998779296875,11207400,0.016863118490480833
2019-12-19 00:00:00+00:00,324.5,332.8299865722656,324.17999267578125,332.2200012207031,9822300,0.035598546952266164
2019-12-20 00:00:00+00:00,335.0,338.0,330.6000061035156,336.8999938964844,9914900,0.014087028651451394
2019-12-23 00:00:00+00:00,337.760009765625,337.95001220703125,331.0199890136719,333.1000061035156,5765300,-0.011279275339305395
2019-12-24 00:00:00+00:00,334.010009765625,335.70001220703125,331.6000061035156,333.20001220703125,2019300,0.0003002284649749054
2019-12-26 00:00:00+00:00,334.6000061035156,336.4599914550781,332.010009765625,332.6300048828125,3589900,-0.0017107061924853673
2019-12-27 00:00:00+00:00,332.9599914550781,333.82000732421875,326.010009765625,329.0899963378906,5036100,-0.010642481114020441
2019-12-30 00:00:00+00:00,329.0799865722656,329.19000244140625,322.8599853515625,323.30999755859375,4311500,-0.01756358091590937
2019-12-31 00:00:00+00:00,322.0,324.9200134277344,321.0899963378906,323.57000732421875,3713300,0.00080421195629099
2020-01-02 00:00:00+00:00,326.1000061035156,329.9800109863281,324.7799987792969,329.80999755859375,4485800,0.01928482273736365
2020-01-03 00:00:00+00:00,326.7799987792969,329.8599853515625,325.5299987792969,325.8999938964844,3806900,-0.01185532182484772
2020-01-06 00:00:00+00:00,323.1199951171875,336.3599853515625,321.20001220703125,335.8299865722656,5663100,0.030469447259134697
2020-01-07 00:00:00+00:00,336.4700012207031,336.70001220703125,330.29998779296875,330.75,4703200,-0.015126661630534555
2020-01-08 00:00:00+00:00,331.489990234375,342.70001220703125,331.04998779296875,339.260009765625,7104500,0.025729432397959107
2020-01-09 00:00:00+00:00,342.0,343.4200134277344,334.6099853515625,335.6600036621094,4709300,-0.01061134822817067
2020-01-10 00:00:00+00:00,337.1300048828125,338.5,327.2699890136719,329.04998779296875,4718300,-0.01969259309129534
2020-01-13 00:00:00+00:00,331.79998779296875,340.8500061035156,331.510009765625,338.9200134277344,6290000,0.029995520440425194
2020-01-14 00:00:00+00:00,344.3999938964844,345.3800048828125,335.5199890136719,338.69000244140625,7199400,-0.0006786586132870864
2020-01-15 00:00:00+00:00,338.67999267578125,343.1700134277344,336.6000061035156,339.07000732421875,5158000,0.00112198435168831
2020-01-16 00:00:00+00:00,343.5,343.55999755859375,335.8500061035156,338.6199951171875,5016000,-0.0013271955564060356
2020-01-17 00:00:00+00:00,341.0,341.57000732421875,337.3800048828125,339.6700134277344,6066500,0.0031008750980092703
2020-01-21 00:00:00+00:00,340.0,341.0,332.5899963378906,338.1099853515625,14350300,-0.004592775383464254
2020-01-22 00:00:00+00:00,332.54998779296875,336.29998779296875,323.6000061035156,326.0,21730000,-0.03581670425666572
2020-01-23 00:00:00+00:00,326.0400085449219,349.8800048828125,325.010009765625,349.6000061035156,18200300,0.07239265675925033
2020-01-24 00:00:00+00:00,348.4599914550781,359.8500061035156,345.8800048828125,353.1600036621094,17939700,0.0101830592003469
2020-01-27 00:00:00+00:00,345.95001220703125,351.8999938964844,341.0199890136719,342.8800048828125,7709500,-0.029108615564327645
2020-01-28 00:00:00+00:00,345.8800048828125,352.3999938964844,342.7799987792969,348.5199890136719,6821600,0.016448856890290076
2020-01-29 00:00:00+00:00,349.0,349.3999938964844,338.54998779296875,343.1600036621094,7643500,-0.015379276714461931
2020-01-30 00:00:00+00:00,341.1000061035156,348.20001220703125,339.25,347.739990234375,5328100,0.013346504614142773
2020-01-31 00:00:00+00:00,347.3900146484375,347.3900146484375,340.9800109863281,345.0899963378906,5230000,-0.007620618769495824
2020-02-03 00:00:00+00:00,347.239990234375,359.6300048828125,346.2799987792969,358.0,6670600,0.037410541595267466
2020-02-04 00:00:00+00:00,361.0,369.57000732421875,356.1000061035156,369.010009765625,7161500,0.030754217222416225
